"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-7.71246692689674,0.0128331442887684,-600.980301736863,0,-7.73768755675254,-7.68738222354488,554.852350150666,558.179473442926
"Date",-0.00121382475152231,0.000584841165296689,-2.07547762289704,0.0379422906674913,-0.00236014686706093,-6.75925286309306e-05,554.852350150666,558.179473442926
