"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-8.46116734101684,0.00294484495922938,-2873.2131769786,0,-8.4669427104162,-8.45539912476417,1875.94608700411,1879.27321029637
"Date",0.00156156658644843,0.0001317062113621,11.8564384344426,1.99272499989154e-32,0.00130343136774032,0.00181971105388156,1875.94608700411,1879.27321029637
