"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-7.7392079197304,0.014903502142711,-519.287872449195,0,-7.7685136917316,-7.7100925386038,571.693675674929,580.011483905577
"Date",0.00153460534757408,0.00211898921518528,0.72421574238163,0.468933295357519,-0.00261321801743588,0.00569312787193858,571.693675674929,580.011483905577
"DateSquared",9.44289078912461e-05,6.32886698419254e-05,1.49203495866004,0.135689981026042,-2.97446789798563e-05,0.000218343965207772,571.693675674929,580.011483905577
"Pandemic_cat",-0.557085454571222,0.0335873107250842,-16.5861881331026,8.77137121072201e-62,-0.623160787066056,-0.491497076599192,571.693675674929,580.011483905577
"JustPandemic",0.0982965043527132,0.00779106436002118,12.6165694198483,1.71114460527127e-36,0.0830392251329689,0.113580427084337,571.693675674929,580.011483905577
