"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-9.15813193241825,0.0256984021366505,-356.369702821217,0,-9.20877515301481,-9.10803655213748,354.72057178064,358.047695072899
"Date",-0.00544937526226106,0.00118660372725988,-4.59241374105981,4.38148630177507e-06,-0.00777566963297085,-0.0031241086095016,354.72057178064,358.047695072899
