"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-7.76456092282058,0.00953914340497296,-813.96836101371,0,-7.78329480315357,-7.74590191492339,871.838886787715,875.166010079974
"Date",0.00358619539587386,0.000422868166347041,8.48064640772871,2.23946236156247e-17,0.00275746383673381,0.00441508382804171,871.838886787715,875.166010079974
