"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-8.09231567422153,0.0150364639021576,-538.179436793006,0,-8.12187971137157,-8.06293726108741,409.679280113333,413.006403405593
"Date",0.00452738761737917,0.000664625755728408,6.81193525583025,9.62944460441275e-12,0.003224950512585,0.0058302681970323,409.679280113333,413.006403405593
