"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-8.75565639439822,0.0155628364034372,-562.600297749352,0,-8.78625878149518,-8.72525300653695,560.978564464699,564.305687756958
"Date",0.00488265321968778,0.000685662130761361,7.12107756959842,1.0708649851653e-12,0.0035390301383256,0.00622680715026354,560.978564464699,564.305687756958
