"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-7.82258726077365,0.0127468734131957,-613.686745541509,0,-7.8476372252328,-7.79767009019137,563.87138795062,567.19851124288
"Date",0.0103067627369424,0.000548239477336339,18.7997456641003,7.58793483541642e-79,0.0092325466382799,0.0113816216438695,563.87138795062,567.19851124288
