"","Estimate","Std. Error","z value","Pr(>|z|)","2.5%","97.5%","AIC","BIC"
"(Intercept)",-7.76621330461653,0.0124087574612261,-625.865509007151,0,-7.79059758925438,-7.74195585844395,573.477931056964,576.805054349223
"Date",0.00159147960882864,0.000553375493066903,2.87594884263555,0.00402814990868309,0.00050697359286704,0.00267618188010544,573.477931056964,576.805054349223
